id,created_at,text
1046100809119862787,2018-09-29 18:14:03,"\xe2\x80\x9cThe total net worth of U.S. households rose farther into record territory in the second quarter, propelled by clim\xe2\x80\xa6"
1046045190136442880,2018-09-29 14:33:02,"b""President Trumps decisive counterproliferation efforts include holding Syria accountable for its use of chemical w\xe2\x80\xa6"
1045817728320380928,2018-09-28 23:29:11,"Earlier today, President Trump welcomed President Sebastian Pi\xc3\xb1era of Chile to the White House."
1045771632676130816,2018-09-28 20:26:01,"Today, President  realDonaldTrump signed legislation to rebuild our military, protect our communities, and deliver\xe2\x80\xa6"
1045764909856952322,2018-09-28 19:59:18,President Trump and President Pi\xc3\xb1era met in the Oval Office for a bilateral meeting this afternoon \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 \xf0\x9f\x87\xa8\xf0\x9f\x87\xb1
1045720552344879104,2018-09-28 17:03:02,"The Wall Street Journal editorial board writes that ""Judge Kavanaugh was right to call the confirmation process a \xe2\x80\x98\xe2\x80\xa6"
1045703494676729856,2018-09-28 15:55:16,FLOTUS: This year\xe2\x80\x99s #UNGA reception was a success \xe2\x80\x93 thank you again to all who attended &amp;  USAID for your support. Looking forward to s\xe2\x80\xa6
1045473664630751232,2018-09-28 00:42:00,"b""Americans outlook on the economy hit an 18-year high as soaring consumer confidence added several more percentage\xe2\x80\xa6"
1045468382265511937,2018-09-28 00:21:00,The evidence is clear: President  realDonaldTrump\xe2\x80\x99s policies will continue to drive true American prosperity. \n\nMor\xe2\x80\xa6
1045448674321584129,2018-09-27 23:02:42,"Judge Kavanaugh showed America exactly why I nominated him. His testimony was powerful, honest, and riveting. Democrat\xe2\x80\xa6"
1045445571039940609,2018-09-27 22:50:22,"Because President Trump came from a business environment, ""he understands what it is like to be in business. He has\xe2\x80\xa6"
1045437012159934464,2018-09-27 22:16:21,". IvankaTrump at today\xe2\x80\x99s White House Economic Summit: \xe2\x80\x9cAt this point in history, there are more Americans working t\xe2\x80\xa6"
1045374321085091842,2018-09-27 18:07:14,Director of the National Economic Council Larry Kudlow at the White House Economic Summit: \xe2\x80\x9cWe have had better grow\xe2\x80\xa6
1045343315703603202,2018-09-27 16:04:02,"\xe2\x80\x9cIt\xe2\x80\x99s hard to believe that just two short years ago, our economy was limping along with no sign of a massive boom a\xe2\x80\xa6"
1045305823696703488,2018-09-27 13:35:03,President Trump delivered a simple message to members of the United Nations Security Council.
1045280280498589697,2018-09-27 11:53:33,Scavino45: . POTUS  realDonaldTrump &amp; CoS John Kelly meet former Marine...#NYPD Officer (Counter-terrorism) Roger Sorto &amp; Canine Office\xe2\x80\xa6
1045110527234650113,2018-09-27 00:39:01,"Today, President Trump urged greater cooperation between Security Council nations on threats to global safety. ""Act\xe2\x80\xa6"
1045082393873469446,2018-09-26 22:47:14,President Trump on withdrawing from the Iran nuclear deal \xe2\xac\x87\xef\xb8\x8f
1045078868829310976,2018-09-26 22:33:13,President Trump delivers remarks on trade at a press conference:
1045055666614947841,2018-09-26 21:01:01,Watch LIVE as President Trump hosts a press conference.
1045053653260931075,2018-09-26 20:53:01,"Nations of the world have long recognized that chemical, biological, and nuclear weapons threaten international pea\xe2\x80\xa6"
1045050939093250053,2018-09-26 20:42:14,President Trump and Prime Minister Theresa May met for a bilateral meeting in New York \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 \xf0\x9f\x87\xac\xf0\x9f\x87\xa7
1045049124020781056,2018-09-26 20:35:01,"b""In President Trumps remarks to the U.N. Security Council, he called to mind the noble goal of the United Nations:\xe2\x80\xa6"
1045042078147850240,2018-09-26 20:07:02,"President  realDonaldTrump is taking action to counter the proliferation of chemical, biological, and nuclear weapo\xe2\x80\xa6"
1045030062519717888,2018-09-26 19:19:17,"This afternoon, President Trump participated in a bilateral meeting with Prime Minister Abe. \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xaf\xf0\x9f\x87\xb5"
1045024551980158978,2018-09-26 18:57:23,"IvankaTrump: At #UNGA 2018, I had the honor of joining  WorldBank  JimYongKim,  ConcordiaSummit + global leaders for impactful discussi\xe2\x80\xa6"
1045005845367599105,2018-09-26 17:43:03,"President  realDonaldTrump\s speech to the United Nations General Assembly yesterday ""brought into sharp relief"" th\xe2\x80\xa6"
1045002902790656000,2018-09-26 17:31:21,"Earlier today, President Trump participated in a bilateral meeting with Prime Minister  netanyahu of Israel. \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xae\xf0\x9f\x87\xb1"
1044982736669298688,2018-09-26 16:11:13,"President Trump calls for a commitment from every member nation of the U.N. Security Council: ""Acting together we c\xe2\x80\xa6"
1044977958014865408,2018-09-26 15:52:14,"b""By early November, all U.S. nuclear-related sanctions to counter Irans malign behavior will be in full force."
1044972679965659142,2018-09-26 15:31:16,"""The United States was one of the first nations to unilaterally renounce the use of biological weapons, and since W\xe2\x80\xa6"
1044953994823704576,2018-09-26 14:17:01,Watch LIVE as President Trump participates in a United Nations Security Council Briefing on Counterproliferation:\xe2\x80\xa6
1044752168786497537,2018-09-26 00:55:02,"""We must pursue peace without fear, hope without despair, and security without apology."" \xe2\x80\x94 President Donald J. Trump"
1044736067390386176,2018-09-25 23:51:03,"Embracing \xe2\x80\x9cpeace through strength,\xe2\x80\x9d President Trump has presided over a remarkable year in American foreign policy.\xe2\x80\xa6"
1044726754773004289,2018-09-25 23:14:03,"A stronger, safer America makes for a stronger, safer world."
1044711959223062530,2018-09-25 22:15:15,73rd Session of the United Nations General Assembly #UNGA
1044703592559652864,2018-09-25 21:42:00,"b""Under President  realDonaldTrumps leadership, the United States has led the way in confronting global threats to p\xe2\x80\xa6"
1044693780601950209,2018-09-25 21:03:01,"Before the U.N. General Assembly this morning, President Trump laid out a vision of cooperation and mutual respect\xe2\x80\xa6"
1044687235822628865,2018-09-25 20:37:01,America has achieved historic foreign policy success in the year since President Trump\xe2\x80\x99s first remarks to the U.N.\xe2\x80\xa6
1044677682540302338,2018-09-25 19:59:03,"In his second major address before the United Nations General Assembly, President  realDonaldTrump laid out a visio\xe2\x80\xa6"
1044676199086268427,2018-09-25 19:53:09,StateDept: Live now!  SecPompeo delivers remarks on #Iran at the  UANI #IranSummit2018.
1044664131478016000,2018-09-25 19:05:12,"This afternoon, President Trump had a bilateral meeting with President Iv\xc3\xa1n Duque M\xc3\xa1rquez of Colombia \xe2\xac\x87\xef\xb8\x8f"
1044654021838032896,2018-09-25 18:25:02,"""All nations of the world should resist socialism and the misery that it brings to everyone."" \xe2\x80\x94 President Donald J.\xe2\x80\xa6"
1044641248936677376,2018-09-25 17:34:16,America will never apologize for protecting its citizens.
1044631175627767810,2018-09-25 16:54:15,"""I am pleased to report that the bloodthirsty killers known as ISIS have been driven out from the territory they on\xe2\x80\xa6"
1044623614375612418,2018-09-25 16:24:12,"In North Korea, nuclear testing has stopped, American hostages have been released, and the remains of our fallen he\xe2\x80\xa6"
1044617343983386624,2018-09-25 15:59:17,"A stronger, safer, and richer United States can better stand up for its people\xe2\x80\x94and for the world."
1044610844582191104,2018-09-25 15:33:27,"""The United States will not tell you how to live, or work, or worship. We only ask that you honor our sovereignty i\xe2\x80\xa6"
1044597151429419009,2018-09-25 14:39:03,President Trump Addresses the 73rd Session of the United Nations General Assembly
1044592115865530368,2018-09-25 14:19:02,Coming up soon: President Trump addresses the 73rd Session of the United Nations General Assembly.\xe2\x80\xa6
1044385748475097088,2018-09-25 00:39:00,"Today, President Trump signed a new trade agreement with the Republic of Korea, strengthening our relationship with\xe2\x80\xa6"
1044360652926717952,2018-09-24 22:59:17,President Trump participated in a bilateral meeting with President Al Sisi of the Arab Republic of Egypt this eveni\xe2\x80\xa6
1044347244810514438,2018-09-24 22:06:00,Joint Statement on the United States-Korea Free Trade Agreement:
1044342771417587712,2018-09-24 21:48:14,"""For decades politicians have talked about fixing broken trade deals only to do absolutely nothing about them. My A\xe2\x80\xa6"
1044340569277943809,2018-09-24 21:39:29,"This afternoon, President Trump joined President Moon Jae-in for a bilateral meeting ahead of the signing ceremony\xe2\x80\xa6"
1044336675873329152,2018-09-24 21:24:01,South Korea will double the annual number of American automobiles that can enter its market using U.S. safety stand\xe2\x80\xa6
1044334409900597249,2018-09-24 21:15:00,President  realDonaldTrump has fulfilled his promise to fight for American workers and businesses in an amended tra\xe2\x80\xa6
1044329333484126211,2018-09-24 20:54:50,US-Korea Free Trade Agreement Signing Ceremony!
1044318661840969729,2018-09-24 20:12:26,Watch LIVE as President Trump participates in a signing ceremony for the United States-Korea Free Trade Agreement:\xe2\x80\xa6
1044250860258304001,2018-09-24 15:43:00,"This morning, President  realDonaldTrump called on United Nations member states to take action against the global d\xe2\x80\xa6"
1044226007102902273,2018-09-24 14:04:15,"Together, we must commit to dismantling and defeating the global problem of drug production and addiction."
1044224228302688261,2018-09-24 13:57:11,"\xe2\x80\x9cIllicit drugs are linked to organized crime, illegal financial flows, corruption, and terrorism."" President Trump,\xe2\x80\xa6"
1044220211296161793,2018-09-24 13:41:13,"Just now, President  realDonaldTrump delivered opening remarks at the Global Call to Action on the World Drug Probl\xe2\x80\xa6"
1044203661004603393,2018-09-24 12:35:27,Watch LIVE as President  realDonaldTrump Participates in the Global Call to Action on the World Drug Problem \xe2\x9e\xa1\xef\xb8\x8f
1043950125448613888,2018-09-23 19:48:00,"In recognition of September as Recovery Month, we urge all Americans to join the fight against addiction,\xe2\x80\xa6"
1043910119371804672,2018-09-23 17:09:02,"Under the leadership of President Trump, unemployment claims just keep falling: \xe2\x80\x9chitting near a 49-year low in a si\xe2\x80\xa6"
1043633580088471552,2018-09-22 22:50:09,"\xe2\x80\x9cWith this legislation we are securing a better future for our citizens, we\xe2\x80\x99re modernizing our nation\xe2\x80\x99s infrastruct\xe2\x80\xa6"
1043588785110482944,2018-09-22 19:52:09,"b""Yesterdays legislation provides $86.5 billion in funds for  DeptVetAffairs\xe2\x80\x94the largest amount in history for the V\xe2\x80\xa6"
1043533379797422080,2018-09-22 16:12:00,"b""President Trump declared this week Prescription Opioid and Heroin Epidemic Awareness Week. Its a time to remember\xe2\x80\xa6"
1043223660302151680,2018-09-21 19:41:17,"Promise made, promise kept. Today, President Trump signed legislation that provides historic funding to care for ou\xe2\x80\xa6"
1043211764828200961,2018-09-21 18:54:01,"On National POW/MIA Recognition Day,  we remember those who were prisoners of war and those who are still missing i\xe2\x80\xa6"
1043196164579962882,2018-09-21 17:52:01,"Watch LIVE as President  realDonaldTrump signs a bill to care for our Veterans, rebuild our military, and invest in\xe2\x80\xa6"
1043173767168618497,2018-09-21 16:23:01,"Today in West Wing Reads: more record closes for the Dow and S&amp;P 500, welcome progress in the fight to halt our nat\xe2\x80\xa6"
1043107833854783488,2018-09-21 12:01:02,"More signs of a historic economy: ""fresh record highs"" for the Dow and S&amp;P 500 this week."
1042935188039327744,2018-09-21 00:35:00,America and its allies are under attack every day in cyberspace. The National Cyber Strategy that President Trump s\xe2\x80\xa6
1042926632095211520,2018-09-21 00:01:00,"The record-breaking 2017 disaster season required a monumental response from  FEMA \xe2\x80\x94 and ""extraordinary resolve, re\xe2\x80\xa6"
1042909015611764736,2018-09-20 22:51:00,VP: Proud to introduce  SecondLady \xe2\x80\x93 a champion for military families \xe2\x80\x93 to host America\xe2\x80\x99s women mayors today at the  WhiteHouse.  POTUS\xe2\x80\xa6
1042906751513886721,2018-09-20 22:42:00,"Today, female mayors and community leaders from across the country gathered at the White House to discuss shared pr\xe2\x80\xa6"
1042897695566905344,2018-09-20 22:06:01,"b""President  realDonaldTrumps National Cyber Strategy is a crucial step to protect the interests of our citizens, ou\xe2\x80\xa6"
1042894172276056064,2018-09-20 21:52:01,"Just signed today, the National Cyber Strategy identifies steps to deter destabilizing activity, penalize malign be\xe2\x80\xa6"
1042890644241477635,2018-09-20 21:38:00,"b""Today, President  realDonaldTrump unveiled Americas first comprehensive National Cyber Strategy in 15 years\xe2\x80\x94a plan\xe2\x80\xa6"
1042883098130702338,2018-09-20 21:08:01,"""Whenever storms rage, Americans come together. We came together to recover from last year\xe2\x80\x99s terrible hurricanes. N\xe2\x80\xa6"
1042880829893079045,2018-09-20 20:59:00,"Army Master Sgt. Charles H. McDaniel, 32, of Vernon, Indiana, and Army Pfc. William H. Jones, 19, of Nash County, Nort\xe2\x80\xa6"
1042840315651084288,2018-09-20 18:18:00,"Here are the facts: Facing an unprecedented challenge,  fema, its Federal partners, and the Government of Puerto Ri\xe2\x80\xa6"
1042567017130287109,2018-09-20 00:12:01,"Today, President Trump visited the Carolinas and thanked the local officials and first responders who have worked t\xe2\x80\xa6"
1042561137668177920,2018-09-19 23:48:39,Just returned to the White House from the Great States of North Carolina and South Carolina where incredible work is b\xe2\x80\xa6
1042526500128534528,2018-09-19 21:31:01,"Hurricane response efforts across the Southeast are Government-wide and ongoing, including evacuation, power restor\xe2\x80\xa6"
1042516690419048448,2018-09-19 20:52:02,". USCG and  NationalGuard played an essential role in Florence rescue operations, performing and supporting hundred\xe2\x80\xa6"
1042513664438358016,2018-09-19 20:40:01,The Federal Government prepositioned huge amounts of resources across areas affected by Hurricane Florence to help\xe2\x80\xa6
1042496551904522240,2018-09-19 19:32:01,"As President  realDonaldTrump visits the Carolinas today, nearly 20,000 Federal employees have been mobilized to he\xe2\x80\xa6"
1042474407124455430,2018-09-19 18:04:01,The scale of America\xe2\x80\x99s opioid crisis can be daunting. But each life saved from addiction is a real victory. Last we\xe2\x80\xa6
1042470962023878656,2018-09-19 17:50:20,\xe2\x80\x9cPresident Donald J. Trump\xe2\x80\x99s Administration is Providing Support to Those Impacted by Hurricane Florence\xe2\x80\x9d
1042454642746122247,2018-09-19 16:45:29,"Scavino45: President  realDonaldTrump in New Bern, North Carolina surveying Hurricane Florence storm damage and thanking distribution c\xe2\x80\xa6"
1042450496450191360,2018-09-19 16:29:00,"PressSec: President  realDonaldTrump visits with a young volunteer at Temple Baptist Church in New Bern, NC as they hand out meals to s\xe2\x80\xa6"
1042448482471161856,2018-09-19 16:21:00,"New from  nytimes: Trump Hit Iran With Oil Sanctions. So Far, They\xe2\x80\x99re Working.\n\n\xe2\x80\x9cThe president is doing the opposit\xe2\x80\xa6"
1042442951065038848,2018-09-19 15:59:01,Today in West Wing Reads:
1042220483553492993,2018-09-19 01:15:01,"""President Trump\xe2\x80\x99s economy is the rising tide that is lifting all boats. This is especially true for Hispanics, who\xe2\x80\xa6"
1042199339035250690,2018-09-18 23:51:00,"Whether naturally occurring, accidental, or deliberate, biological threats carry  potential for widespread harm and\xe2\x80\xa6"
1042191605489446912,2018-09-18 23:20:16,"Today, President  realDonaldTrump and  FLOTUS welcomed the President of the Republic of Poland Andrzej Duda and Mrs\xe2\x80\xa6"
